"Latitude","Longitude","UTC","Pollutant","AQI","Category","Location","ReportingAgency","StationID","FullStationID"
"39.521918","-119.795444","2021-10-20T20:00","PM2.5","2","1","Reno4","Washoe County Health District Air Quality Management Division","840320310031","840320310031"
"36.71088","-119.77743","2021-10-20T20:00","PM2.5","33","1","Fresno-Foundry Park","San Joaquin Valley Unified APCD","060192016","840060192016"
"39.144804","-119.766409","2021-10-20T20:00","PM2.5","0","1","CC_Armory","Nevada Division of Environmental Protection","325100020","840325100020"
"39.54092","-119.746764","2021-10-20T20:00","PM2.5","18","1","Sparks","Washoe County Health District Air Quality Management Division","320311005","840320311005"
"39.54092","-119.746764","2021-10-20T20:00","PM10","12","1","Sparks","Washoe County Health District Air Quality Management Division","320311005","840320311005"
"39.399841","-119.739606","2021-10-20T20:00","PM10","5","1","Toll","Washoe County Health District Air Quality Management Division","320310025","840320310025"
"39.399841","-119.739606","2021-10-20T20:00","PM2.5","3","1","Toll","Washoe County Health District Air Quality Management Division","320310025","840320310025"
"36.72622","-119.73249","2021-10-20T20:00","PM2.5","20","1","Fresno-Pacific","San Joaquin Valley Unified APCD","840060195025","840060195025"
"38.897611","-119.732101","2021-10-20T20:00","PM2.5","0","1","Ranchos","Nevada Division of Environmental Protection","320050007","840320050007"
"39.621462","-119.718738","2021-10-20T20:00","PM10","8","1","Spanish Springs","Washoe County Health District Air Quality Management Division","320311007","840320311007"
"39.621462","-119.718738","2021-10-20T20:00","PM2.5","6","1","Spanish Springs","Washoe County Health District Air Quality Management Division","320311007","840320311007"
"36.819199","-119.7164","2021-10-20T20:00","PM2.5","41","1","Clovis - N. Villa Ave","San Joaquin Valley Unified APCD","060195001","840060195001"
"34.42775","-119.69091","2021-10-20T20:00","PM2.5","23","1","Santa Barbara","Santa Barbara County Air Pollution Control District","060830011","840060830011"
"34.42775","-119.69091","2021-10-20T20:00","PM10","17","1","Santa Barbara","Santa Barbara County Air Pollution Control District","060830011","840060830011"
"36.3144","-119.6436","2021-10-20T20:00","PM10","59","2","Hanford - S. Irwin Street","San Joaquin Valley Unified APCD","060311004","840060311004"
"36.3144","-119.6436","2021-10-20T20:00","PM2.5","43","1","Hanford - S. Irwin Street","San Joaquin Valley Unified APCD","060311004","840060311004"
"49.47753","-119.59578","2021-10-20T20:00","PM2.5","59","2","Penticton Industrial Place","British Columbia Ministry of Environment","000105604","124000105604"
"36.102219","-119.566002","2021-10-20T20:00","PM10","45","1","Corcoran","San Joaquin Valley Unified APCD","060310004","840060310004"
"36.102219","-119.566002","2021-10-20T20:00","PM2.5","30","1","Corcoran","San Joaquin Valley Unified APCD","060310004","840060310004"
"48.39999","-119.518959","2021-10-20T20:00","PM2.5","67","2","Omak-Colville Tribe","Washington Department of Ecology","530470013","840530470013"
"49.862119","-119.467461","2021-10-20T20:00","PM2.5","63","2","Kelowna KLO Road","British Columbia Ministry of Environment","124000100703","124000100703"
"49.862119","-119.467461","2021-10-20T20:00","PM10","31","1","Kelowna KLO Road","British Columbia Ministry of Environment","124000100703","124000100703"
"36.33252","-119.29095","2021-10-20T20:00","PM10","44","1","Visalia - N. Church Street","California Air Resources Board","061072002","840061072002"
"36.33252","-119.29095","2021-10-20T20:00","PM2.5","34","1","Visalia - N. Church Street","California Air Resources Board","061072002","840061072002"
"39.6367","-119.2889","2021-10-20T20:00","PM10","25","1","Wadsworth-NV","Quality Review and Exchange System for Tribes (QREST)","320311026","840320311026"
"47.1303","-119.2726","2021-10-20T20:00","PM2.5","20","1","Moses Lake-Balsam St","Washington Department of Ecology","530251002","840530251002"
"50.260617","-119.270723","2021-10-20T20:00","PM2.5","62","2","Vernon Science Centre","British Columbia Ministry of Environment","000104003","124000104003"
"50.260617","-119.270723","2021-10-20T20:00","PM10","38","1","Vernon Science Centre","British Columbia Ministry of Environment","000104003","124000104003"
"45.828968","-119.262991","2021-10-20T20:00","PM2.5","13","1","Hermiston - Municipal Airport","Oregon Dept. of Environmental Quality","410591003","840410591003"
"34.44806","-119.2313","2021-10-20T20:00","PM2.5","10","1","Ojai - Ojai Ave.","Ventura County APCD","061111004","840061111004"
"39.063033","-119.2044","2021-10-20T20:00","PM10","13","1","YPT Campbell Ranch","Quality Review and Exchange System for Tribes (QREST)","320192012","840320192012"
"46.2183","-119.2015","2021-10-20T20:00","PM10","24","1","Kennewick-Metaline","Washington Department of Ecology","530050002","840530050002"
"46.2183","-119.2015","2021-10-20T20:00","PM2.5","11","1","Kennewick-Metaline","Washington Department of Ecology","530050002","840530050002"
"34.25239","-119.14318","2021-10-20T20:00","PM10","24","1","El Rio - Rio Mesa School #2","Ventura County APCD","061113001","840061113001"
"34.25239","-119.14318","2021-10-20T20:00","PM2.5","20","1","El Rio - Rio Mesa School #2","Ventura County APCD","061113001","840061113001"
"37.962069","-119.120278","2021-10-20T20:00","PM10","9","1","Lee Vining","Great Basin Unified Air Pollution Control District","060510005","840060510005"
"37.962069","-119.120278","2021-10-20T20:00","PM2.5","9","1","Lee Vining","Great Basin Unified Air Pollution Control District","060510005","840060510005"
"35.356615","-119.062613","2021-10-20T20:00","PM2.5","25","1","Bakersfield - California Ave","California Air Resources Board","060290014","840060290014"
"36.0319","-119.055","2021-10-20T20:00","PM2.5","31","1","Porterville-NFS","San Joaquin Valley Unified APCD","061072010","840061072010"
"43.58925","-119.048302","2021-10-20T20:00","PM2.5","11","1","Burns - Washington St.","Oregon Dept. of Environmental Quality","410250003","840410250003"
"36.6972","-119.0189","2021-10-20T20:00","PM2.5","10","1","Pinehurst","Forest Service","840060199999","840060199999"
"35.438035","-119.016787","2021-10-20T20:00","PM10","37","1","Oildale - 3311 Manor Street","California Air Resources Board","060290232","840060290232"
"35.3853","-119.014702","2021-10-20T20:00","PM2.5","58","2","Bakersfield - Golden State Highway","San Joaquin Valley Unified APCD","060290010","840060290010"
"46.2001","-119.0084","2021-10-20T20:00","PM10","25","1","Burbank-Maple Street","Washington Department of Ecology","530710006","840530710006"
"46.5754","-119.0021","2021-10-20T20:00","PM2.5","18","1","Mesa-Pepoit Way (temp SO)","Washington Department of Ecology","530210002","840530210002"
"37.645718","-118.966515","2021-10-20T20:00","PM2.5","11","1","Mammoth Lakes","Great Basin Unified Air Pollution Control District","060510001","840060510001"
"37.645718","-118.966515","2021-10-20T20:00","PM10","8","1","Mammoth Lakes","Great Basin Unified Air Pollution Control District","060510001","840060510001"
"44.417999","-118.951302","2021-10-20T20:00","PM2.5","11","1","John Day Dayton St","Oregon Dept. of Environmental Quality","410230002","840410230002"
"38.0697","-118.9477","2021-10-20T20:00","PM10","2","1","Mono Shore","Great Basin Unified Air Pollution Control District","060510011","840060510011"
"34.21017","-118.87051","2021-10-20T20:00","PM2.5","23","1","Thousand Oaks - Moorpark Road","Ventura County APCD","061110007","840061110007"
"34.8416","-118.8647","2021-10-20T20:00","PM2.5","0","1","Lebec","San Joaquin Valley Unified APCD","060292009","840060292009"
"36.489399","-118.826897","2021-10-20T20:00","PM2.5","62","2","Sequoia and Kings Canyon - Ash Mountain","National Park Service","061070009","840061070009"
"45.652231","-118.823033","2021-10-20T20:00","PM2.5","8","1","Pendleton - McKay Creek","Oregon Dept. of Environmental Quality","410590121","840410590121"
"34.40428","-118.80998","2021-10-20T20:00","PM2.5","20","1","Piru - Pacific","Ventura County APCD","061110009","840061110009"
"34.27632","-118.68369","2021-10-20T20:00","PM2.5","31","1","Simi Valley - Cochran Street","Ventura County APCD","061112002","840061112002"
"34.27632","-118.68369","2021-10-20T20:00","PM10","17","1","Simi Valley - Cochran Street","Ventura County APCD","061112002","840061112002"
"34.1992","-118.5331","2021-10-20T20:00","PM2.5","49","1","Reseda","South Coast AQMD","060371201","840060371201"
"34.3833","-118.5283","2021-10-20T20:00","PM2.5","61","2","Santa Clarita","South Coast AQMD","060376012","840060376012"
"37.3667","-118.4167","2021-10-20T20:00","PM2.5","20","1","Bishop Paiute Tribe-CA","Bishop Paiute Tribe","060271023","840060271023"
"37.3667","-118.4167","2021-10-20T20:00","PM10","19","1","Bishop Paiute Tribe-CA","Bishop Paiute Tribe","060271023","840060271023"
"47.127998","-118.381897","2021-10-20T20:00","PM2.5","16","1","Ritzville-Alder St ","Washington Department of Ecology","530010003","840530010003"
"34.181977","-118.363036","2021-10-20T20:00","PM2.5","57","2","North Holywood","South Coast AQMD","840060374010","840060374010"
"46.0588","-118.3514","2021-10-20T20:00","PM2.5","8","1","Walla Walla-12th St","Washington Department of Ecology","530710005","840530710005"
"37.360701","-118.330835","2021-10-20T20:00","PM10","14","1","NCORE - Bishop","Great Basin Unified Air Pollution Control District","060270002","840060270002"
"37.360701","-118.330835","2021-10-20T20:00","PM2.5","13","1","NCORE - Bishop","Great Basin Unified Air Pollution Control District","060270002","840060270002"
"34.066429","-118.226755","2021-10-20T20:00","PM2.5","44","1","Los Angeles - N. Main Street","South Coast AQMD","060371103","840060371103"
"34.066429","-118.226755","2021-10-20T20:00","PM10","38","1","Los Angeles - N. Main Street","South Coast AQMD","060371103","840060371103"
"33.9014","-118.205","2021-10-20T20:00","PM2.5","59","2","Compton","South Coast AQMD","060371302","840060371302"
"33.792221","-118.175278","2021-10-20T20:00","PM2.5","67","2","South Long Beach","South Coast AQMD","060374004","840060374004"
"35.046528","-118.162833","2021-10-20T20:00","PM2.5","22","1","Mojave - CA 58 Business","California Air Resources Board","840060290019","840060290019"
"35.046528","-118.162833","2021-10-20T20:00","PM10","19","1","Mojave - CA 58 Business","California Air Resources Board","840060290019","840060290019"
"34.669589","-118.130689","2021-10-20T20:00","PM2.5","24","1","Lancaster-Division","Mojave Desert AQMD","060379033","840060379033"
"34.669589","-118.130689","2021-10-20T20:00","PM10","23","1","Lancaster-Division","Mojave Desert AQMD","060379033","840060379033"
"45.3235","-118.0778","2021-10-20T20:00","PM2.5","16","1","La Grande Hall & N Sts","Oregon Dept. of Environmental Quality","410610123","840410610123"
"36.607215","-118.05473","2021-10-20T20:00","PM10","9","1","Lone Pine","Great Basin Unified Air Pollution Control District","840060270031","840060270031"
"36.280596","-118.011661","2021-10-20T20:00","PM10","11","1","Olancha","Great Basin Unified Air Pollution Control District","840060270023","840060270023"
"36.3619","-118.0108","2021-10-20T20:00","PM10","10","1","Bill Stanley","Great Basin Unified Air Pollution Control District","060270026","840060270026"
"36.542233","-117.990055","2021-10-20T20:00","PM10","12","1","North Beach","Great Basin Unified Air Pollution Control District","060270029","840060270029"
"47.885201","-117.988602","2021-10-20T20:00","PM2.5","13","1","Wellpinit-Spokane Tribe","Washington Department of Ecology","530650002","840530650002"
"46.318","-117.985","2021-10-20T20:00","PM2.5","13","1","Dayton-W Main","Washington Department of Ecology","530130002","840530130002"
"36.3261","-117.9551","2021-10-20T20:00","PM10","11","1","Dirty Socks","Great Basin Unified Air Pollution Control District","060270022","840060270022"
"36.0494","-117.9439","2021-10-20T20:00","PM10","10","1","Coso Junction","Great Basin Unified Air Pollution Control District","060271001","840060271001"
"36.5432","-117.9418","2021-10-20T20:00","PM10","10","1","Lizard Tail","Great Basin Unified Air Pollution Control District","060270028","840060270028"
"33.830586","-117.938509","2021-10-20T20:00","PM2.5","55","2","Anaheim","South Coast AQMD","060590007","840060590007"
"33.830586","-117.938509","2021-10-20T20:00","PM10","32","1","Anaheim","South Coast AQMD","060590007","840060590007"
"48.54469","-117.903222","2021-10-20T20:00","PM2.5","52","2","Colville-E 1st St","Washington Department of Ecology","530650005","840530650005"
"48.54469","-117.903222","2021-10-20T20:00","PM10","25","1","Colville-E 1st St","Washington Department of Ecology","530650005","840530650005"
"36.3663","-117.8976","2021-10-20T20:00","PM10","9","1","Shell Cut","Great Basin Unified Air Pollution Control District","060270025","840060270025"
"46.8153","-117.8739","2021-10-20T20:00","PM2.5","13","1","Lacrosse-Hill St","Washington Department of Ecology","530750005","840530750005"
"36.4878","-117.871","2021-10-20T20:00","PM2.5","16","1","Keeler","Great Basin Unified Air Pollution Control District","060271003","840060271003"
"36.4878","-117.871","2021-10-20T20:00","PM10","10","1","Keeler","Great Basin Unified Air Pollution Control District","060271003","840060271003"
"36.4581","-117.8519","2021-10-20T20:00","PM10","6","1","Mill Site","Great Basin Unified Air Pollution Control District","060270030","840060270030"
"34.1439","-117.8508","2021-10-20T20:00","PM2.5","55","2","Glendora - Laurel","South Coast AQMD","060370016","840060370016"
"34.1439","-117.8508","2021-10-20T20:00","PM10","35","1","Glendora - Laurel","South Coast AQMD","060370016","840060370016"
"44.78822","-117.8446","2021-10-20T20:00","PM2.5","12","1","Baker City - Forest Service","Oregon Dept. of Environmental Quality","410010004","840410010004"
"33.629991","-117.675875","2021-10-20T20:00","PM2.5","47","1","Mission Viejo","South Coast AQMD","060592022","840060592022"
"49.317698","-117.661527","2021-10-20T20:00","PM2.5","56","2","Castlegar Zinio Park","British Columbia Ministry of Environment","000103502","124000103502"
"49.317698","-117.661527","2021-10-20T20:00","PM10","17","1","Castlegar Zinio Park","British Columbia Ministry of Environment","000103502","124000103502"
"34.10366","-117.629096","2021-10-20T20:00","PM10","38","1","Upland","South Coast AQMD","060711004","840060711004"
"34.10366","-117.629096","2021-10-20T20:00","PM2.5","32","1","Upland","South Coast AQMD","060711004","840060711004"
"46.474438","-117.614764","2021-10-20T20:00","PM2.5","8","1","Pomeroy-Pataha St","Washington Department of Ecology","840530230001","840530230001"
"47.645351","-117.589027","2021-10-20T20:00","PM2.5","13","1","Airway Heights-West 12th (US)","Washington Department of Ecology","530639999","840530639999"
"33.996387","-117.4925","2021-10-20T20:00","PM2.5","59","2","Mira Loma - Van Buren","South Coast AQMD","060658005","840060658005"
"33.996387","-117.4925","2021-10-20T20:00","PM10","56","2","Mira Loma - Van Buren","South Coast AQMD","060658005","840060658005"
"47.6997","-117.4263","2021-10-20T20:00","PM2.5","18","1","Spokane-Monroe St.","Washington Department of Ecology","530630047","840530630047"
"33.999449","-117.415831","2021-10-20T20:00","PM2.5","54","2","Riverside - Rubidoux","South Coast AQMD","060658001","840060658001"
"33.999449","-117.415831","2021-10-20T20:00","PM10","51","2","Riverside - Rubidoux","South Coast AQMD","060658001","840060658001"
"33.217026","-117.396156","2021-10-20T20:00","PM2.5","32","1","Camp Pendleton","San Diego APCD","060731008","840060731008"
"35.774455","-117.372109","2021-10-20T20:00","PM10","21","1","Trona - Athol and Telegraph","Mojave Desert AQMD","060711234","840060711234"
"47.2313","-117.3685","2021-10-20T20:00","PM2.5","15","1","Rosalia-Josephine St","Washington Department of Ecology","530750006","840530750006"
"47.672501","-117.364899","2021-10-20T20:00","PM2.5","37","1","Spokane-Augusta Ave","Washington Department of Ecology","530630021","840530630021"
"47.672501","-117.364899","2021-10-20T20:00","PM10","21","1","Spokane-Augusta Ave","Washington Department of Ecology","530630021","840530630021"
"47.808226","-117.34327","2021-10-20T20:00","PM2.5","44","1","Colbert-Greenbluff","Spokane Regional Clean Air Agency","530639995","840530639995"
"33.676535","-117.331027","2021-10-20T20:00","PM2.5","21","1","Lake Elsinore - W. Flint Street","South Coast AQMD","060659001","840060659001"
"33.676535","-117.331027","2021-10-20T20:00","PM10","20","1","Lake Elsinore - W. Flint Street","South Coast AQMD","060659001","840060659001"
"34.510955","-117.32555","2021-10-20T20:00","PM2.5","27","1","Victorville - Park Avenue","Mojave Desert AQMD","060710306","840060710306"
"34.510955","-117.32555","2021-10-20T20:00","PM10","21","1","Victorville - Park Avenue","Mojave Desert AQMD","060710306","840060710306"
"45.426351","-117.296066","2021-10-20T20:00","PM2.5","10","1","Enterprise - US Forest Service","Oregon Dept. of Environmental Quality","410630001","840410630001"
"34.416506","-117.285602","2021-10-20T20:00","PM10","21","1","Hesperia - Olive Street","Mojave Desert AQMD","060714001","840060714001"
"34.106678","-117.274063","2021-10-20T20:00","PM10","31","1","San Bernadino - 4th Street","South Coast AQMD","060719004","840060719004"
"47.663962","-117.25765","2021-10-20T20:00","PM2.5","30","1","Spokane-E Broadway Ave","Washington Department of Ecology","840530630017","840530630017"
"46.7245","-117.1801","2021-10-20T20:00","PM2.5","15","1","Pullman-Dexter Ave","Washington Department of Ecology","530750003","840530750003"
"32.710177","-117.142665","2021-10-20T20:00","PM2.5","21","1","San Diego - Sherman Elementary School","San Diego APCD","840060731026","840060731026"
"33.583099","-117.072197","2021-10-20T20:00","PM2.5","18","1","Temecula (Lake Skinner)","South Coast AQMD","060650016","840060650016"
"46.425598","-117.059799","2021-10-20T20:00","PM2.5","45","1","Clarkston-13th St","Washington Department of Ecology","530030004","840530030004"
"48.181952","-117.053102","2021-10-20T20:00","PM2.5","44","1","Newport-Calispel","Washington Department of Ecology","840530510008","840530510008"
"34.894054","-117.024756","2021-10-20T20:00","PM10","24","1","Barstow","Mojave Desert AQMD","060710001","840060710001"
"46.408501","-116.991402","2021-10-20T20:00","PM2.5","53","2","Lewiston","Idaho Department of Environmental Quality","160690012","840160690012"
"44.261694","-116.979172","2021-10-20T20:00","PM2.5","38","1","Weiser PM25","Idaho Department of Environmental Quality","160871004","840160871004"
"44.033365","-116.9697","2021-10-20T20:00","PM2.5","18","1","Ontario May Roberts Elementary School","Oregon Dept. of Environmental Quality","840410450001","840410450001"
"46.728199","-116.954597","2021-10-20T20:00","PM2.5","19","1","Moscow","Idaho Department of Environmental Quality","160570005","840160570005"
"32.523366","-116.952495","2021-10-20T20:00","PM2.5","82","2","Tijuana","U.S. Department of State Mexico - Tijuana","484MEX010001","484MEX010001"
"32.789561","-116.944222","2021-10-20T20:00","PM2.5","25","1","El Cajon - Lexington Elementary School","San Diego APCD","060731022","840060731022"
"32.579361","-116.929486","2021-10-20T20:00","PM2.5","25","1","Otay Mesa - Donovan","San Diego APCD","060731014","840060731014"
"34.4101","-116.906874","2021-10-20T20:00","PM10","24","1","Lucerne Valley","Mojave Desert AQMD","060710013","840060710013"
"46.921","-116.89625","2021-10-20T20:00","PM2.5","18","1","Potlatch","Idaho Department of Environmental Quality","160571000","840160571000"
"33.920758","-116.858419","2021-10-20T20:00","PM2.5","29","1","Banning - South Hathaway Street","South Coast AQMD","060650012","840060650012"
"47.715385","-116.827245","2021-10-20T20:00","PM2.5","49","1","Nursery Rd.","Idaho Department of Environmental Quality","840160550015","840160550015"
"46.3972","-116.8062","2021-10-20T20:00","PM2.5","16","1","Lapwai","Nez Perce Tribe","840TT1820013","840TT1820013"
"32.842297","-116.768326","2021-10-20T20:00","PM2.5","0","1","Alpine","San Diego APCD","060731006","840060731006"
"46.578731","-116.708958","2021-10-20T20:00","PM2.5","20","1","Juliaetta E-sampler","Idaho Department of Environmental Quality","160571012","840160571012"
"47.3167","-116.570297","2021-10-20T20:00","PM2.5","56","2","St. Maries","Idaho Department of Environmental Quality","160090010","840160090010"
"43.58031","-116.562676","2021-10-20T20:00","PM10","26","1","Nampa Fire Station","Idaho Department of Environmental Quality","160270002","840160270002"
"43.58031","-116.562676","2021-10-20T20:00","PM2.5","25","1","Nampa Fire Station","Idaho Department of Environmental Quality","160270002","840160270002"
"48.291821","-116.556557","2021-10-20T20:00","PM2.5","55","2","Sandpoint U of I","Idaho Department of Environmental Quality","160170003","840160170003"
"48.291821","-116.556557","2021-10-20T20:00","PM10","21","1","Sandpoint U of I","Idaho Department of Environmental Quality","160170003","840160170003"
"33.852605","-116.540965","2021-10-20T20:00","PM10","14","1","Palm Springs - Fire Station","South Coast AQMD","060655001","840060655001"
"43.600699","-116.347853","2021-10-20T20:00","PM2.5","15","1","St. Lukes Meridian","Idaho Department of Environmental Quality","160010010","840160010010"
"46.061322","-116.3467","2021-10-20T20:00","PM2.5","24","1","Cottonwood E-sampler","Idaho Department of Environmental Quality","160491012","840160491012"
"43.647888","-116.269409","2021-10-20T20:00","PM2.5","18","1","Garden City","Idaho Department of Environmental Quality","160010020","840160010020"
"47.536712","-116.236867","2021-10-20T20:00","PM2.5","46","1","Pinehurst","Idaho Department of Environmental Quality","160790017","840160790017"
"47.536712","-116.236867","2021-10-20T20:00","PM10","17","1","Pinehurst","Idaho Department of Environmental Quality","160790017","840160790017"
"33.708566","-116.215394","2021-10-20T20:00","PM10","16","1","Indio - Jackson Street","South Coast AQMD","060652002","840060652002"
"33.708566","-116.215394","2021-10-20T20:00","PM2.5","13","1","Indio - Jackson Street","South Coast AQMD","060652002","840060652002"
"43.618889","-116.213611","2021-10-20T20:00","PM10","24","1","Boise Fire Station","Idaho Department of Environmental Quality","160010009","840160010009"
"33.71969","-116.1897","2021-10-20T20:00","PM10","30","1","Indio-29 Palms","Twenty-Nine Palms Band of Mission Indians","840TT5980500","840TT5980500"
"33.71969","-116.1897","2021-10-20T20:00","PM2.5","23","1","Indio-29 Palms","Twenty-Nine Palms Band of Mission Indians","840TT5980500","840TT5980500"
"45.931301","-116.115196","2021-10-20T20:00","PM2.5","15","1","Grangeville","Idaho Department of Environmental Quality","160490002","840160490002"
"44.890197","-116.1065","2021-10-20T20:00","PM2.5","21","1","McCall","Idaho Department of Environmental Quality","160850002","840160850002"
"33.572019","-116.063823","2021-10-20T20:00","PM10","31","1","Saul Martinez","South Coast AQMD","060652005","840060652005"
"46.2094","-116.0275","2021-10-20T20:00","PM2.5","18","1","Kamiah","Nez Perce Tribe","840TT1820003","840TT1820003"
"36.193469","-116.007584","2021-10-20T20:00","PM10","18","1","Glen Oaks","Nevada Division of Environmental Protection","320230015","840320230015"
"36.159639","-115.996263","2021-10-20T20:00","PM10","12","1","Church","Nevada Division of Environmental Protection","320230013","840320230013"
"36.212787","-115.994802","2021-10-20T20:00","PM10","23","1","Manse","Nevada Division of Environmental Protection","320230014","840320230014"
"44.104498","-115.972386","2021-10-20T20:00","PM2.5","20","1","Garden Valley","Idaho Department of Environmental Quality","160150002","840160150002"
"43.823017","-115.838557","2021-10-20T20:00","PM2.5","16","1","Idaho City","Idaho Department of Environmental Quality","160150001","840160150001"
"40.838329","-115.766003","2021-10-20T20:00","PM10","8","1","Elko","Nevada Division of Environmental Protection","320070005","840320070005"
"49.507103","-115.753682","2021-10-20T20:00","PM2.5","32","1","Cranbrook Muriel Baxter","British Columbia Ministry of Environment","124000101904","124000101904"
"33.0325","-115.6225","2021-10-20T20:00","PM10","28","1","Westmorland - 570 Cook St","Imperial County Air Pollution Control District","060254003","840060254003"
"32.7917","-115.5617","2021-10-20T20:00","PM10","26","1","El Centro - 9th Street","Imperial County Air Pollution Control District","060251003","840060251003"
"48.3841","-115.548","2021-10-20T20:00","PM2.5","52","2","Libby Courthouse","Montana DEQ","300530018","840300530018"
"48.3841","-115.548","2021-10-20T20:00","PM10","25","1","Libby Courthouse","Montana DEQ","300530018","840300530018"
"33.2136","-115.5444","2021-10-20T20:00","PM10","27","1","Niland - English Road","Imperial County Air Pollution Control District","060254004","840060254004"
"32.978298","-115.5383","2021-10-20T20:00","PM10","26","1","Brawley - 220 Main Street","Imperial County Air Pollution Control District","060250007","840060250007"
"32.978298","-115.5383","2021-10-20T20:00","PM2.5","10","1","Brawley - 220 Main Street","Imperial County Air Pollution Control District","060250007","840060250007"
"32.6336","-115.5042","2021-10-20T20:00","PM2.5","57","2","SPABC14 COBACH","Baja California","800020014","484800020014"
"32.67618","-115.48307","2021-10-20T20:00","PM10","47","1","Calexico - Ethel Street","California Air Resources Board","060250005","840060250005"
"32.67618","-115.48307","2021-10-20T20:00","PM2.5","11","1","Calexico - Ethel Street","California Air Resources Board","060250005","840060250005"
"32.6292","-115.4469","2021-10-20T20:00","PM2.5","37","1","Universidad Autonoma de Baja California","Baja California","800020012","484800020012"
"35.785665","-115.357087","2021-10-20T20:00","PM10","19","1","Jean","Clark County Department of Environment and Sustainability ","320031019","840320031019"
"35.785665","-115.357087","2021-10-20T20:00","PM2.5","14","1","Jean","Clark County Department of Environment and Sustainability ","320031019","840320031019"
"36.173415","-115.332728","2021-10-20T20:00","PM2.5","15","1","Palo Verde","Clark County Department of Environment and Sustainability ","320030073","840320030073"
"36.173415","-115.332728","2021-10-20T20:00","PM10","12","1","Palo Verde","Clark County Department of Environment and Sustainability ","320030073","840320030073"
"47.594395","-115.323746","2021-10-20T20:00","PM2.5","36","1","Thompson Falls HS","Montana DEQ","300890007","840300890007"
"47.594395","-115.323746","2021-10-20T20:00","PM10","33","1","Thompson Falls HS","Montana DEQ","300890007","840300890007"
"36.0075","-115.263056","2021-10-20T20:00","PM10","19","1","Mountains Edge","Clark County Department of Environment and Sustainability ","320030044","840320030044"
"36.0075","-115.263056","2021-10-20T20:00","PM2.5","16","1","Mountains Edge","Clark County Department of Environment and Sustainability ","320030044","840320030044"
"36.169756","-115.263038","2021-10-20T20:00","PM2.5","18","1","Walter Johnson","Clark County Department of Environment and Sustainability ","320030071","840320030071"
"36.169756","-115.263038","2021-10-20T20:00","PM10","17","1","Walter Johnson","Clark County Department of Environment and Sustainability ","320030071","840320030071"
"36.106389","-115.253333","2021-10-20T20:00","PM2.5","23","1","Paul Meyer","Clark County Department of Environment and Sustainability ","320030043","840320030043"
"36.106389","-115.253333","2021-10-20T20:00","PM10","19","1","Paul Meyer","Clark County Department of Environment and Sustainability ","320030043","840320030043"
"36.270592","-115.238282","2021-10-20T20:00","PM10","31","1","Joe Neal","Clark County Department of Environment and Sustainability ","320030075","840320030075"
"36.270592","-115.238282","2021-10-20T20:00","PM2.5","23","1","Joe Neal","Clark County Department of Environment and Sustainability ","320030075","840320030075"
"36.139707","-115.175654","2021-10-20T20:00","PM2.5","29","1","RT","Clark County Department of Environment and Sustainability ","320031501","840320031501"
"35.987908","-115.14885","2021-10-20T20:00","PM10","24","1","Liberty High School","Clark County Department of Environment and Sustainability ","320030299","840320030299"
"35.987908","-115.14885","2021-10-20T20:00","PM2.5","20","1","Liberty High School","Clark County Department of Environment and Sustainability ","320030299","840320030299"
"36.174365","-115.13977","2021-10-20T20:00","PM10","28","1","Casino Center","Clark County Department of Environment and Sustainability ","320031502","840320031502"
"36.174365","-115.13977","2021-10-20T20:00","PM2.5","23","1","Casino Center","Clark County Department of Environment and Sustainability ","320031502","840320031502"
"36.163962","-115.11393","2021-10-20T20:00","PM10","35","1","Sunrise Acres","Clark County Department of Environment and Sustainability ","320030561","840320030561"
"36.163962","-115.11393","2021-10-20T20:00","PM2.5","29","1","Sunrise Acres","Clark County Department of Environment and Sustainability ","320030561","840320030561"
"36.214465","-115.091437","2021-10-20T20:00","PM10","30","1","Walnut Rec.","Clark County Department of Environment and Sustainability ","320032003","840320032003"
"36.214465","-115.091437","2021-10-20T20:00","PM2.5","21","1","Walnut Rec.","Clark County Department of Environment and Sustainability ","320032003","840320032003"
"36.141875","-115.078742","2021-10-20T20:00","PM10","39","1","Jerome Mack","Clark County Department of Environment and Sustainability ","320030540","840320030540"
"36.141875","-115.078742","2021-10-20T20:00","PM2.5","38","1","Jerome Mack","Clark County Department of Environment and Sustainability ","320030540","840320030540"
"36.048705","-115.052942","2021-10-20T20:00","PM2.5","23","1","GreenValley","Clark County Department of Environment and Sustainability ","320030298","840320030298"
"36.048705","-115.052942","2021-10-20T20:00","PM10","20","1","GreenValley","Clark County Department of Environment and Sustainability ","320030298","840320030298"
"35.969848","-114.835007","2021-10-20T20:00","PM10","14","1","Garrett Jr. High","Clark County Department of Environment and Sustainability ","320030602","840320030602"
"35.969848","-114.835007","2021-10-20T20:00","PM2.5","14","1","Garrett Jr. High","Clark County Department of Environment and Sustainability ","320030602","840320030602"
"42.565089","-114.494717","2021-10-20T20:00","PM2.5","11","1","Twin Falls PM25","Idaho Department of Environmental Quality","160830007","840160830007"
"43.682556","-114.371094","2021-10-20T20:00","PM2.5","9","1","Ketchum","Idaho Department of Environmental Quality","160130004","840160130004"
"48.400523","-114.335973","2021-10-20T20:00","PM10","32","1","White Fish Dead End","Montana DEQ","300290009","840300290009"
"48.202499","-114.305557","2021-10-20T20:00","PM10","41","1","Kalispell Flathead Electric","Montana DEQ","300290047","840300290047"
